Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
37.32974,S,37.32974,0.2535008,0.3373896,0.6344944,0.1114652,0,89.257,2.797315,0.4903838,105.125,139.6296,5.538459,-32.9120797243801,-32.90428,-0.7164841,258.214530754719,210.7488,144.7958,55.04131,55.50883,33047.53,6338.328
37.33974,S,37.33974,0.2532355,0.3386386,0.6345922,0.1118759,0,89.257,2.791586,0.4911063,105.125,139.628,5.538202,-32.9097107225513,-32.90192,-0.7160448,257.941965794037,210.4198,144.7887,55.00163,55.46836,33049.63,6339.776
37.34974,S,37.34974,0.2529704,0.339879,0.6346901,0.1122933,0,89.257,2.785866,0.4918519,105.125,139.6263,5.537938,-32.9073418905644,-32.89956,-0.7156131,257.669479778818,210.0908,144.7815,54.96186,55.42781,33051.73,6341.224
37.35974,S,37.35974,0.2527054,0.3411324,0.634788,0.1127078,0,89.257,2.780155,0.4925786,105.125,139.6247,5.537678,-32.9049829280282,-32.89721,-0.7151753,257.397134870402,209.7618,144.7743,54.92202,55.38717,33053.83,6342.671
37.36974,S,37.36974,0.2524405,0.3424061,0.6348862,0.1131266,0,89.257,2.774452,0.4933185,105.125,139.623,5.537413,-32.9026240482371,-32.89486,-0.7147411,257.124966924752,209.4328,144.7672,54.88209,55.34643,33055.93,6344.119
37.37973,S,37.37973,0.2521758,0.3436761,0.6349845,0.1135523,0,89.257,2.76876,0.4940821,105.125,139.6214,5.537147,-32.9002653379119,-32.89251,-0.7143145,256.853022463322,209.1039,144.7601,54.84209,55.30561,33058.02,6345.567
37.38973,S,37.38973,0.2519113,0.344955,0.6350828,0.1139768,0,89.257,2.763079,0.4948342,105.125,139.6197,5.53688,-32.8979065646018,-32.89016,-0.7138848,256.581211572751,208.775,144.753,54.80201,55.26471,33060.1,6347.015
37.39973,S,37.39973,0.2516468,0.3462383,0.6351813,0.1144043,0,89.257,2.757408,0.4955934,105.125,139.618,5.53661,-32.8955478455325,-32.88781,-0.7134574,256.309525798873,208.4461,144.7459,54.76184,55.22372,33062.19,6348.462
37.40973,S,37.40973,0.2513826,0.3475324,0.6352798,0.1148333,0,89.257,2.751745,0.4963524,105.125,139.6164,5.536341,-32.8931991219155,-32.88547,-0.7130297,256.037983317459,208.1172,144.7388,54.7216,55.18263,33064.27,6349.909
37.41973,S,37.41973,0.2511185,0.3488186,0.6353785,0.1152659,0,89.257,2.746092,0.497121,105.125,139.6147,5.536068,-32.8908504654471,-32.88313,-0.7126049,255.766656927907,207.7884,144.7317,54.68127,55.14147,33066.35,6351.356
37.42973,S,37.42973,0.2508545,0.350114,0.6354774,0.1156959,0,89.257,2.740448,0.4978722,105.125,139.613,5.535799,-32.88850170496,-32.88079,-0.7121751,255.495456827513,207.4596,144.7246,54.64087,55.10023,33068.42,6352.804
37.43972,S,37.43972,0.2505907,0.3514167,0.6355762,0.116129,0,89.257,2.734814,0.4986305,105.125,139.6113,5.535527,-32.8861629897843,-32.87846,-0.7117473,255.224401250463,207.1308,144.7175,54.60038,55.05889,33070.49,6354.251
37.44972,S,37.44972,0.250327,0.3527264,0.6356752,0.1165645,0,89.257,2.72919,0.499393,105.125,139.6096,5.535253,-32.8838243092204,-32.87613,-0.7113209,254.953481732223,206.802,144.7104,54.55982,55.01746,33072.56,6355.698
37.45972,S,37.45972,0.2500634,0.3540317,0.6357743,0.1170024,0,89.257,2.723575,0.5001594,105.125,139.6079,5.534979,-32.8814756569108,-32.87379,-0.7108955,254.682770844484,206.4733,144.7033,54.51917,54.97596,33074.62,6357.146
37.46972,S,37.46972,0.2498,0.355345,0.6358811,0.1174389,0,89.257,2.718003,0.5009134,105.125,139.6062,5.534704,-32.8791570731749,-32.87148,-0.7104734,254.412205723804,206.1446,144.6962,54.47844,54.93437,33076.69,6358.592
37.47972,S,37.47972,0.2495368,0.3566679,0.6359903,0.117878,0,89.257,2.712448,0.5016723,105.125,139.6044,5.534428,-32.8768285650938,-32.86916,-0.7100545,254.141777883028,205.8159,144.6891,54.43763,54.89268,33078.75,6360.039
37.48972,S,37.48972,0.2492737,0.3579986,0.6360997,0.1183204,0,89.257,2.706904,0.5024387,105.125,139.6027,5.534151,-32.8745201104529,-32.86686,-0.7096381,253.871487760852,205.4872,144.682,54.39674,54.85091,33080.8,6361.486
37.49971,S,37.49971,0.2490107,0.3593203,0.6362092,0.1187654,0,89.257,2.70137,0.5032102,105.125,139.601,5.533872,-32.8721916990769,-32.86454,-0.7092233,253.601407726009,205.1586,144.6749,54.35577,54.80906,33082.85,6362.933
37.50971,S,37.50971,0.2487479,0.3606531,0.6363187,0.1192074,0,89.257,2.695844,0.5039627,105.125,139.5993,5.533595,-32.8698831620243,-32.86224,-0.7088027,253.331475165597,204.83,144.6678,54.31471,54.76712,33084.9,6364.379
37.51971,S,37.51971,0.2484853,0.3619908,0.6364284,0.1196532,0,89.257,2.690328,0.5047244,105.125,139.5975,5.533313,-32.8675746895044,-32.85994,-0.7083849,253.061681562321,204.5014,144.6607,54.27357,54.72508,33086.95,6365.826
37.52971,S,37.52971,0.2482228,0.3633345,0.6365382,0.1201006,0,89.257,2.68482,0.505487,105.125,139.5958,5.533034,-32.8652662232618,-32.85764,-0.7079672,252.792018363997,204.1728,144.6536,54.23235,54.68296,33088.99,6367.273
37.53971,S,37.53971,0.2479604,0.3646776,0.6366481,0.1205501,0,89.257,2.679322,0.5062519,105.125,139.594,5.532753,-32.8629577783654,-32.85534,-0.7075503,252.522584725401,203.8443,144.6465,54.19104,54.64075,33091.03,6368.719
37.54971,S,37.54971,0.2476982,0.3660298,0.6367581,0.1209994,0,89.257,2.673835,0.5070099,105.125,139.5923,5.532471,-32.8606592900681,-32.85305,-0.7071313,252.253291295552,203.5158,144.6394,54.14965,54.59846,33093.06,6370.166
37.5597,S,37.5597,0.2474362,0.3673832,0.6368681,0.1214518,0,89.257,2.668356,0.5077744,105.125,139.5905,5.532187,-32.8583608532457,-32.85076,-0.7067145,251.984129499324,203.1873,144.6323,54.10818,54.55607,33095.09,6371.612
37.5697,S,37.5697,0.2471742,0.368751,0.6369783,0.1219045,0,89.257,2.662886,0.508534,105.125,139.5887,5.531902,-32.8560623818384,-32.84847,-0.7062959,251.715117828002,202.8588,144.6252,54.06662,54.51359,33097.12,6373.058
37.5797,S,37.5797,0.2469124,0.3701231,0.6370887,0.1223622,0,89.257,2.657425,0.5093073,105.125,139.5869,5.531613,-32.8537640048205,-32.84618,-0.7058815,251.446247719042,202.5303,144.6181,54.02498,54.47102,33099.14,6374.504
37.5897,S,37.5897,0.2466507,0.3715098,0.6371992,0.1228213,0,89.257,2.651973,0.5100813,105.125,139.5851,5.531327,-32.8514656297126,-32.84389,-0.705467,251.177654442599,202.2019,144.6111,53.98326,54.42834,33101.17,6375.951
37.5997,S,37.5997,0.2463894,0.3728866,0.6373098,0.1232853,0,89.257,2.646533,0.5108684,105.125,139.5833,5.531035,-32.8491773550931,-32.84161,-0.7050571,250.909149291477,201.8735,144.604,53.94145,54.3856,33103.19,6377.397
37.6097,S,37.6097,0.246128,0.3742873,0.6374204,0.1237461,0,89.257,2.641099,0.5116357,105.125,139.5815,5.530746,-32.8468889428522,-32.83933,-0.7046406,250.640841406996,201.5451,144.597,53.89956,54.34274,33105.2,6378.843
37.61969,S,37.61969,0.2458669,0.3756988,0.6375312,0.1242149,0,89.257,2.635677,0.5124301,105.125,139.5797,5.530453,-32.8445907257046,-32.83704,-0.7042329,250.37267693474,201.2167,144.59,53.85759,54.29979,33107.21,6380.289
37.62969,S,37.62969,0.2456059,0.3771055,0.6376422,0.1246873,0,89.257,2.630265,0.513233,105.125,139.5778,5.530156,-32.8423025616068,-32.83476,-0.7038276,250.104736657713,200.8884,144.583,53.81553,54.25676,33109.22,6381.734
37.63969,S,37.63969,0.2453451,0.3785207,0.6377532,0.1251581,0,89.257,2.624861,0.5140226,105.125,139.576,5.529862,-32.8400243134026,-32.83249,-0.7034183,249.836949725383,200.5601,144.576,53.77338,54.21363,33111.23,6383.18
37.64969,S,37.64969,0.2450845,0.3799433,0.6378644,0.1256319,0,89.257,2.619466,0.5148176,105.125,139.5742,5.529566,-32.8377361014216,-32.83021,-0.7030104,249.569298413885,200.2318,144.569,53.73115,54.17041,33113.23,6384.626
37.65969,S,37.65969,0.244824,0.381372,0.6379756,0.1261081,0,89.257,2.614081,0.5156162,105.125,139.5723,5.529267,-32.8354579188927,-32.82794,-0.7026038,249.301792278755,199.9035,144.562,53.68883,54.12709,33115.23,6386.072
37.66969,S,37.66969,0.2445636,0.3828115,0.638087,0.1265865,0,89.257,2.608704,0.5164167,105.125,139.5704,5.528968,-32.8331797466816,-32.82567,-0.7021975,249.034431787827,199.5752,144.555,53.64643,54.08368,33117.23,6387.518
37.67968,S,37.67968,0.2443033,0.384248,0.6381986,0.1270685,0,89.257,2.603337,0.5172257,105.125,139.5685,5.528665,-32.8308916319539,-32.82339,-0.7017936,248.767306640586,199.247,144.548,53.60394,54.04019,33119.22,6388.963
37.68968,S,37.68968,0.2440433,0.3856906,0.6383102,0.1275494,0,89.257,2.59798,0.5180238,105.125,139.5667,5.528363,-32.8286234502691,-32.82113,-0.7013866,248.500318859647,198.9188,144.541,53.56137,53.9966,33121.21,6390.408
37.69968,S,37.69968,0.2437834,0.3871369,0.6384219,0.1280325,0,89.257,2.592631,0.5188239,105.125,139.5648,5.528062,-32.8263552853144,-32.81887,-0.7009802,248.233478044496,198.5906,144.534,53.51871,53.95292,33123.19,6391.854
37.70968,S,37.70968,0.2435236,0.388595,0.6385337,0.1285169,0,89.257,2.587292,0.5196226,105.125,139.5629,5.527759,-32.8240771180057,-32.8166,-0.7005734,247.966784669589,198.2624,144.527,53.47596,53.90914,33125.18,6393.299
37.71968,S,37.71968,0.243264,0.3900528,0.6386457,0.1290052,0,89.257,2.581961,0.5204308,105.125,139.561,5.527452,-32.8218189991205,-32.81435,-0.7001689,247.700328293738,197.9343,144.52,53.43313,53.86528,33127.16,6394.744
37.72968,S,37.72968,0.2430046,0.3915123,0.6387577,0.1294935,0,89.257,2.576641,0.5212321,105.125,139.5591,5.527146,-32.8195508522643,-32.81209,-0.6997628,247.434011054828,197.6062,144.513,53.39021,53.82132,33129.13,6396.189
37.73967,S,37.73967,0.2427453,0.3929821,0.6388699,0.1299823,0,89.257,2.57133,0.5220293,105.125,139.5572,5.526843,-32.8172926814657,-32.80984,-0.6993555,247.167842596608,197.2781,144.506,53.3472,53.77726,33131.11,6397.635
37.74967,S,37.74967,0.2424862,0.394461,0.6389822,0.1304747,0,89.257,2.566027,0.5228334,105.125,139.5553,5.526534,-32.8150345508093,-32.80759,-0.6989499,246.901823400251,196.95,144.499,53.30411,53.73311,33133.07,6399.08
37.75967,S,37.75967,0.2422272,0.395948,0.6390946,0.1309701,0,89.257,2.560734,0.5236436,105.125,139.5533,5.526223,-32.8127764644983,-32.80534,-0.6985462,246.635963160395,196.6219,144.492,53.26093,53.68886,33135.04,6400.524
37.76967,S,37.76967,0.2419684,0.3974302,0.6392071,0.1314683,0,89.257,2.555449,0.5244581,105.125,139.5514,5.525912,-32.8105184011936,-32.80309,-0.6981434,246.370323622329,196.2939,144.485,53.21766,53.64453,33137,6401.969
37.77967,S,37.77967,0.2417097,0.3989203,0.6393198,0.131965,0,89.257,2.550175,0.5252596,105.125,139.5495,5.5256,-32.8082702671562,-32.80085,-0.6977372,246.104834705847,195.9659,144.478,53.1743,53.6001,33138.96,6403.414
37.78967,S,37.78967,0.2414512,0.4004184,0.6394325,0.1324642,0,89.257,2.544909,0.5260649,105.125,139.5475,5.52529,-32.8060121541742,-32.7986,-0.6973317,245.839496898932,195.6379,144.471,53.13085,53.55557,33140.92,6404.859
37.79966,S,37.79966,0.2411929,0.4019255,0.6395454,0.1329663,0,89.257,2.539652,0.5268742,105.125,139.5456,5.524976,-32.8037640619535,-32.79636,-0.6969271,245.574319941138,195.3099,144.464,53.08731,53.51094,33142.88,6406.304
37.80966,S,37.80966,0.2409347,0.4034275,0.6396584,0.1334713,0,89.257,2.534404,0.527689,105.125,139.5436,5.52466,-32.8015160118384,-32.79412,-0.6965243,245.309365318301,194.982,144.457,53.04369,53.46623,33144.82,6407.749
37.81966,S,37.81966,0.2406767,0.4049361,0.6397714,0.1339747,0,89.257,2.529167,0.5284907,105.125,139.5416,5.524344,-32.7992778869109,-32.79189,-0.6961179,245.044563184147,194.6541,144.45,52.99998,53.42142,33146.77,6409.193
37.82966,S,37.82966,0.2404188,0.4064537,0.6398847,0.1344804,0,89.257,2.523938,0.5292944,105.125,139.5397,5.524028,-32.7970397701548,-32.78966,-0.6957117,244.77991403356,194.3262,144.443,52.95617,53.37651,33148.71,6410.637
37.83966,S,37.83966,0.2401611,0.4079835,0.639998,0.1349891,0,89.257,2.518718,0.5301034,105.125,139.5377,5.52371,-32.7948016912469,-32.78743,-0.6953071,244.515427651335,193.9983,144.436,52.91228,53.33151,33150.65,6412.082
37.84966,S,37.84966,0.2399036,0.4095239,0.6401114,0.1355019,0,89.257,2.513508,0.5309223,105.125,139.5357,5.523391,-32.7925636734456,-32.7852,-0.6949052,244.251221047115,193.6705,144.4291,52.86831,53.28639,33152.59,6413.526
37.85965,S,37.85965,0.2396463,0.4110598,0.640225,0.1360183,0,89.257,2.508308,0.5317479,105.125,139.5337,5.523068,-32.7903257124283,-32.78297,-0.6945058,243.987122404291,193.3427,144.4221,52.82423,53.2412,33154.52,6414.97
37.86965,S,37.86965,0.2393891,0.4126194,0.6403387,0.1365333,0,89.257,2.503116,0.5325617,105.125,139.5317,5.522747,-32.7880976682726,-32.78075,-0.6941024,243.723234566707,193.0149,144.4152,52.78008,53.19589,33156.45,6416.415
37.87965,S,37.87965,0.2391321,0.4141843,0.6404525,0.1370562,0,89.257,2.497935,0.5333991,105.125,139.5296,5.522419,-32.7858597846855,-32.77852,-0.6937063,243.459492925839,192.6871,144.4083,52.73582,53.15047,33158.38,6417.859
37.88965,S,37.88965,0.2388752,0.4157647,0.6405665,0.1375809,0,89.257,2.492762,0.5342369,105.125,139.5276,5.522093,-32.7836318983437,-32.7763,-0.69331,243.195916631184,192.3593,144.4014,52.69149,53.10496,33160.3,6419.303
37.89965,S,37.89965,0.2386185,0.4173371,0.6406807,0.138111,0,89.257,2.487599,0.5350886,105.125,139.5255,5.52176,-32.7813941067344,-32.77407,-0.6929179,242.93257592094,192.0316,144.3945,52.64706,53.05936,33162.22,6420.747
37.90965,S,37.90965,0.2383621,0.4189206,0.6407949,0.1386383,0,89.257,2.482444,0.5359228,105.125,139.5235,5.521432,-32.7791762023166,-32.77186,-0.6925205,242.669392158965,191.7039,144.3876,52.60254,53.01366,33164.14,6422.19
37.91964,S,37.91964,0.2381057,0.4205119,0.6409093,0.1391694,0,89.257,2.4773,0.5367646,105.125,139.5214,5.521101,-32.7769483503346,-32.76964,-0.6921253,242.40636585646,191.3762,144.3807,52.55793,52.96786,33166.05,6423.634
37.92964,S,37.92964,0.2378496,0.4221107,0.6410237,0.1397032,0,89.257,2.472164,0.5376097,105.125,139.5193,5.520768,-32.7747305209304,-32.76743,-0.6917311,242.143488151427,191.0485,144.3738,52.51322,52.92196,33167.96,6425.078
37.93964,S,37.93964,0.2375935,0.4237185,0.6411383,0.1402395,0,89.257,2.467037,0.5384576,105.125,139.5173,5.520432,-32.7725027058733,-32.76521,-0.6913373,241.880778299389,190.7208,144.3669,52.46843,52.87595,33169.87,6426.522
37.94964,S,37.94964,0.2373376,0.4253229,0.6412531,0.1407789,0,89.257,2.461919,0.5393105,105.125,139.5152,5.520097,-32.7702849196745,-32.763,-0.6909448,241.618306251084,190.3932,144.36,52.42354,52.82985,33171.77,6427.966
37.95964,S,37.95964,0.237082,0.4269384,0.6413679,0.1413172,0,89.257,2.456811,0.5401521,105.125,139.5131,5.519762,-32.768067071796,-32.76079,-0.6905492,241.355993626062,190.0656,144.3531,52.37857,52.78366,33173.68,6429.409
37.96964,S,37.96964,0.2368264,0.4285607,0.6414829,0.1418593,0,89.257,2.451711,0.5410008,105.125,139.511,5.519423,-32.7658592633285,-32.75859,-0.6901554,241.093840944685,189.738,144.3462,52.3335,52.73736,33175.57,6430.853
37.97963,S,37.97963,0.2365711,0.4301919,0.641598,0.1424037,0,89.257,2.446622,0.5418518,105.125,139.5089,5.519083,-32.7636414776022,-32.75638,-0.6897624,240.831839305273,189.4104,144.3393,52.28833,52.69096,33177.47,6432.296
37.98963,S,37.98963,0.2363159,0.4318198,0.6417133,0.1429511,0,89.257,2.441539,0.5427071,105.125,139.5067,5.518743,-32.7614337059491,-32.75418,-0.68937,240.570086668089,189.0829,144.3324,52.24308,52.64447,33179.36,6433.739
37.99963,S,37.99963,0.2360609,0.4334543,0.6418285,0.1434974,0,89.257,2.436468,0.5435516,105.125,139.5046,5.518402,-32.7592258811656,-32.75198,-0.6889749,240.308495445872,188.7554,144.3255,52.19773,52.59787,33181.25,6435.183
38.00963,S,38.00963,0.235806,0.4350989,0.6419441,0.144046,0,89.257,2.431406,0.5443975,105.125,139.5025,5.518059,-32.7570280620892,-32.74979,-0.68858,240.04706616633,188.4279,144.3186,52.15229,52.55117,33183.13,6436.626
38.01963,S,38.01963,0.2355514,0.4367539,0.6420596,0.1445981,0,89.257,2.426352,0.5452492,105.125,139.5003,5.517716,-32.7548202804491,-32.74759,-0.6881866,239.785799359142,188.1004,144.3117,52.10676,52.50438,33185.01,6438.069
38.02962,S,38.02962,0.2352968,0.4384134,0.6421754,0.1451537,0,89.257,2.421308,0.5461074,105.125,139.4982,5.517371,-32.7526225380812,-32.7454,-0.687795,239.524686082747,187.7729,144.3048,52.06113,52.45747,33186.89,6439.512
38.03962,S,38.03962,0.2350425,0.440073,0.6422912,0.1457108,0,89.257,2.416271,0.5469642,105.125,139.496,5.517024,-32.7504247825671,-32.74321,-0.6874026,239.263824149937,187.4455,144.2979,52.01541,52.41047,33188.77,6440.955
38.04962,S,38.04962,0.2347883,0.4417416,0.6424072,0.146268,0,89.257,2.411245,0.5478142,105.125,139.4939,5.516675,-32.7482269908566,-32.74102,-0.6870083,239.003126187341,187.1181,144.291,51.96959,52.36337,33190.64,6442.398
38.05962,S,38.05962,0.2345343,0.4434206,0.6425233,0.1468283,0,89.257,2.406228,0.5486689,105.125,139.4917,5.516328,-32.7460292343017,-32.73883,-0.6866155,238.742592732106,186.7907,144.2841,51.92369,52.31617,33192.5,6443.841
38.06962,S,38.06962,0.2342805,0.4451055,0.6426395,0.1473921,0,89.257,2.40122,0.5495295,105.125,139.4895,5.515977,-32.7438415106592,-32.73665,-0.6862242,238.482224323389,186.4633,144.2772,51.87768,52.26885,33194.37,6445.284
38.07962,S,38.07962,0.2340268,0.4468059,0.6427559,0.1479579,0,89.257,2.39622,0.5503909,105.125,139.4873,5.515625,-32.7416537822841,-32.73447,-0.6858325,238.222156774719,186.136,144.2704,51.83158,52.22143,33196.23,6446.727
38.08961,S,38.08961,0.2337734,0.4484979,0.6428723,0.1485291,0,89.257,2.391232,0.5512646,105.125,139.4851,5.51527,-32.7394561518759,-32.73228,-0.6854452,237.962198175428,185.8087,144.2635,51.78539,52.17392,33198.09,6448.169
38.09961,S,38.09961,0.2335201,0.4502162,0.6429889,0.1490974,0,89.257,2.386252,0.5521209,105.125,139.4829,5.514915,-32.7372784013703,-32.73011,-0.6850522,237.702463403959,185.4814,144.2567,51.7391,52.12629,33199.95,6449.612
38.10961,S,38.10961,0.233267,0.4519267,0.6431058,0.1496746,0,89.257,2.381281,0.5530027,105.125,139.4807,5.514557,-32.7350908156969,-32.72793,-0.6846668,237.442838553963,185.1541,144.2498,51.69272,52.07857,33201.8,6451.054
38.11961,S,38.11961,0.233014,0.453664,0.6432227,0.1502492,0,89.257,2.376318,0.5538679,105.125,139.4784,5.514199,-32.7329131163867,-32.72576,-0.6842759,237.183438747424,184.8268,144.243,51.64624,52.03072,33203.64,6452.497
38.12961,S,38.12961,0.2327613,0.455398,0.6433397,0.1508329,0,89.257,2.371367,0.5547599,105.125,139.4762,5.513837,-32.7307255921501,-32.72358,-0.6838931,236.924294724513,184.4996,144.2362,51.59967,51.98278,33205.49,6453.939
38.13961,S,38.13961,0.2325087,0.4571415,0.6434569,0.1514155,0,89.257,2.366424,0.5556401,105.125,139.4739,5.513474,-32.7285480002879,-32.72141,-0.683507,236.665309923983,184.1724,144.2294,51.55299,51.93473,33207.33,6455.381
38.1496,S,38.1496,0.2322564,0.4588931,0.6435742,0.1520014,0,89.257,2.36149,0.5565251,105.125,139.4716,5.51311,-32.7263604350248,-32.71923,-0.6831219,236.406494463306,183.8452,144.2226,51.50623,51.88658,33209.17,6456.824
38.1596,S,38.1596,0.2320042,0.4606583,0.6436917,0.1525901,0,89.257,2.356565,0.557413,105.125,139.4694,5.512744,-32.7241828857117,-32.71706,-0.6827375,236.147858502202,183.518,144.2158,51.45937,51.83832,33211,6458.266
38.1696,S,38.1696,0.2317521,0.4624141,0.6438093,0.1531833,0,89.257,2.35165,0.5583108,105.125,139.4671,5.512375,-32.72201539404,-32.7149,-0.6823558,235.889461063371,183.1909,144.209,51.4124,51.78996,33212.84,6459.708
38.1796,S,38.1796,0.2315003,0.4641812,0.643927,0.1537735,0,89.257,2.346744,0.5591898,105.125,139.4648,5.512007,-32.7198377933676,-32.71273,-0.6819686,235.631234533554,182.8638,144.2022,51.36535,51.7415,33214.66,6461.15
38.1896,S,38.1896,0.2312486,0.4659625,0.6440448,0.1543675,0,89.257,2.341847,0.5600754,105.125,139.4625,5.51164,-32.7176702336786,-32.71057,-0.6815833,235.373189108479,182.5367,144.1954,51.3182,51.69292,33216.49,6462.592
38.1996,S,38.1996,0.2309971,0.4677493,0.6441628,0.1549664,0,89.257,2.336958,0.5609712,105.125,139.4602,5.511268,-32.7155027295822,-32.70841,-0.6812005,235.115306096439,182.2096,144.1886,51.27095,51.64424,33218.31,6464.034
38.20959,S,38.20959,0.2307458,0.4695425,0.6442809,0.1555671,0,89.257,2.332079,0.5618665,105.125,139.4578,5.510895,-32.7133352268913,-32.70625,-0.6808176,234.857595687251,181.8825,144.1818,51.22359,51.59546,33220.13,6465.476
38.21959,S,38.21959,0.2304946,0.471339,0.6443992,0.15617,0,89.257,2.327208,0.5627626,105.125,139.4555,5.51052,-32.7111777172057,-32.7041,-0.6804343,234.600145502698,181.5555,144.175,51.17615,51.54657,33221.95,6466.917
38.22959,S,38.22959,0.2302437,0.4731393,0.6445176,0.1567741,0,89.257,2.322347,0.5636554,105.125,139.4532,5.510146,-32.7090102007098,-32.70194,-0.6800504,234.34285929812,181.2285,144.1682,51.1286,51.49757,33223.76,6468.359
38.23959,S,38.23959,0.2299929,0.474952,0.6446361,0.1573796,0,89.257,2.317496,0.5645458,105.125,139.4508,5.509768,-32.7068526689417,-32.69979,-0.6796657,234.085756983508,180.9015,144.1614,51.08096,51.44846,33225.57,6469.801
38.24959,S,38.24959,0.2297423,0.4767738,0.6447548,0.1579892,0,89.257,2.312652,0.5654437,105.125,139.4485,5.509391,-32.7046951739389,-32.69764,-0.6792826,233.82881977575,180.5745,144.1546,51.03322,51.39925,33227.37,6471.242
